Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Idade,Km_por_ano,Dias_desde_ultima_lavagem,Km_imputado
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,267165.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,4,2020-06-19,Sim,FM,1,13,20551.153846153848,926,0
645.0,TOYOTA,Prius,2011,SUV,Sim,Híbrido,1.8,146184.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,2,2020-01-24,Sim,AM/FM,10,12,12182.0,1073,0
481.0,FORD,Fusion,2017,Sedan,Sim,Híbrido,2.0,89758.0,4,Automatico,Dianteira,4-5,Branco,0,392.0,5,2021-02-23,Não,FM,3,6,14959.666666666666,677,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,2,2020-08-19,Sim,AM/FM,7,11,28579.363636363636,865,0
707.0,VOLKSWAGEN,Jetta,2011,Sedan,Sim,Gasolina,2.0,143373.33089610693,4,Automatico,Dianteira,4-5,Preto,12,392.0,5,2021-09-24,Sim,AM/FM,5,12,11947.777574675578,464,1
779.0,TOYOTA,Camry,2013,Sedan,Sim,Híbrido,2.5,232032.0,4,Automatico,Dianteira,4-5,Prata,12,392.0,1,2022-11-11,Não,AM/FM,0,10,23203.2,51,0
1018.0,CADILLAC,CTS,2011,Sedan,Sim,Gasolina,3.0,260128.0,6,Automatico,4x4,4-5,Preto,12,392.0,3,2020-01-07,Sim,FM,0,12,21677.333333333332,1090,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,4,2020-04-30,Sim,AM/FM,7,11,28579.363636363636,976,0
690.0,LEXUS,RX 450,2016,SUV,Sim,Híbrido,3.5,27038.0,6,Automatico,4x4,4-5,Branco,12,392.0,2,2021-06-15,Não,FM,1,7,3862.5714285714284,565,0
1514.0,LEXUS,GX 470,2011,Sedan,Sim,Gasolina,4.6,202048.0,8,Automatico,4x4,4-5,Branco,0,392.0,4,2021-07-31,Não,AM,7,12,16837.333333333332,519,0
441.0,HYUNDAI,Sonata,2015,Sedan,Sim,Híbrido,2.4,77830.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,2,2020-09-16,Sim,AM,9,8,9728.75,837,0
1325.0,TOYOTA,Camry,2019,Sedan,Sim,Gasolina,2.5,20451.731143568526,4,Automatico,Dianteira,4-5,Azul,12,392.0,4,2021-08-12,Não,AM/FM,5,4,5112.9327858921315,507,1
779.0,TOYOTA,Camry,2013,Sedan,Sim,Híbrido,2.5,232032.0,4,Automatico,Dianteira,4-5,Prata,12,392.0,2,2021-05-18,Sim,FM,7,10,23203.2,593,0
585.0,HYUNDAI,Elantra,2013,SUV,Sim,Gasolina,1.8,131028.37241631006,4,Automatico,Dianteira,4-5,Prata,12,392.0,3,2021-01-20,Sim,AM/FM,1,10,13102.837241631005,711,1
1327.0,FORD,Ranger,2011,Picape,Sim,Gasolina,4.0,326290.0,6,Automatico,Traseira,4-5,Branco,12,392.0,5,2021-06-01,Não,AM/FM,1,12,27190.833333333332,579,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,5,2021-11-15,Sim,AM/FM,0,11,28579.363636363636,412,0
1194.0,TOYOTA,4Runner,2013,SUV,Sim,Gasolina,4.0,194605.0,6,Automatico,Traseira,4-5,Cinza,12,392.0,5,2021-09-28,Não,AM/FM,4,10,19460.5,460,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,50226.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,5,2022-05-10,Não,AM/FM,9,11,4566.0,236,0
645.0,TOYOTA,Prius,2011,SUV,Sim,Híbrido,1.8,146184.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,2,2021-02-15,Sim,AM/FM,5,12,12182.0,685,0
1324.0,CHRYSLER,Town and Country,2010,Sedan,Sim,Gasolina,3.3,612685.0,6,Automatico,Dianteira,2-3,Branco,12,392.0,5,2020-10-27,Sim,FM,9,13,47129.61538461538,796,0
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,267165.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,4,2022-01-14,Sim,AM/FM,6,13,20551.153846153848,352,0
779.0,TOYOTA,Camry,2013,Sedan,Sim,Híbrido,2.5,232032.0,4,Automatico,Dianteira,4-5,Prata,12,392.0,2,2022-05-05,Sim,AM,4,10,23203.2,241,0
1514.0,LEXUS,GX 470,2011,Sedan,Sim,Gasolina,4.6,202048.0,8,Automatico,4x4,4-5,Branco,0,392.0,4,2022-02-28,Sim,AM/FM,2,12,16837.333333333332,307,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,1,2022-11-15,Sim,FM,2,11,28579.363636363636,47,0
2476.0,NISSAN,Maxima,2001,Sedan,Sim,Gasolina,3.0,434514.0,6,Automatico,Dianteira,4-5,Branco,12,392.0,4,2022-12-23,Não,AM,7,22,19750.636363636364,9,0
1111.0,MAZDA,CX-9,2013,Sedan,Sim,Gasolina,3.7,55858.0,6,Automatico,4x4,4-5,Cinza,12,392.0,2,2021-04-15,Sim,FM,2,10,5585.8,626,0
831.0,HYUNDAI,Sonata,2011,Sedan,Sim,Híbrido,2.4,197565.02604941433,4,Automatico,Dianteira,4-5,Prata,0,392.0,5,2022-04-07,Sim,AM/FM,1,12,16463.752170784526,269,1
690.0,LEXUS,RX 400,2016,SUV,Sim,Híbrido,3.5,63705.93255312512,6,Automatico,4x4,4-5,Branco,12,392.0,5,2020-05-30,Sim,AM/FM,7,7,9100.847507589304,946,1
584.0,CHEVROLET,Cruze,2014,Sedan,Sim,Gasolina,1.8,147349.0,4,Automatico,Dianteira,4-5,Preto,12,392.0,3,2020-03-22,Não,FM,2,9,16372.111111111111,1015,0
1514.0,LEXUS,GX 470,2011,Sedan,Sim,Gasolina,4.6,202048.0,8,Automatico,4x4,4-5,Branco,0,392.0,5,2021-07-19,Sim,AM/FM,1,12,16837.333333333332,531,0
1055.0,MERCEDES-BENZ,C 300,2013,Sedan,Sim,Gasolina,3.5,51875.0,6,Automatico,4x4,4-5,Branco,12,392.0,1,2021-07-11,Sim,AM,0,10,5187.5,539,0
1086.0,DODGE,Avenger,2012,Sedan,Sim,Gasolina,3.6,350421.0,6,Automatico,Dianteira,2-3,Cinza,12,392.0,4,2020-01-14,Sim,AM,6,11,31856.454545454544,1083,0
690.0,LEXUS,RX 450,2016,SUV,Sim,Híbrido,3.5,27038.0,6,Automatico,4x4,4-5,Branco,12,392.0,1,2022-04-15,Não,FM,7,7,3862.5714285714284,261,0
1514.0,LEXUS,GX 470,2011,Sedan,Sim,Gasolina,4.6,202048.0,8,Automatico,4x4,4-5,Branco,0,392.0,4,2022-11-25,Não,AM/FM,6,12,16837.333333333332,37,0
690.0,LEXUS,RX 450,2016,SUV,Sim,Híbrido,3.5,27038.0,6,Automatico,4x4,4-5,Branco,12,392.0,3,2020-02-20,Sim,AM,0,7,3862.5714285714284,1046,0
753.0,HONDA,Accord,2012,Sedan,Sim,Gasolina,2.4,201736.0,4,Automatico,Dianteira,4-5,Preto,12,392.0,3,2021-03-12,Sim,FM,9,11,18339.636363636364,660,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,5,2021-08-15,Sim,AM/FM,1,11,28579.363636363636,504,0
1079.0,TOYOTA,CHR,2018,SUV,Sim,Gasolina,2.0,22816.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,4,2022-11-08,Sim,FM,8,5,4563.2,54,0
919.0,BMW,X5,2012,SUV,Sim,Diesel,3.0,296395.0,6,Automatico,4x4,4-5,Cinza,0,392.0,3,2022-10-15,Não,AM,7,11,26945.0,78,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,2,2022-06-11,Sim,AM,8,11,28579.363636363636,204,0
831.0,HYUNDAI,Tucson,2011,SUV,Sim,Gasolina,2.4,179746.0,4,Automatico,Dianteira,4-5,Branco,0,392.0,2,2020-03-19,Sim,AM/FM,6,12,14978.833333333334,1018,0
353.0,LEXUS,CT 200h,2015,Hatchback,Sim,Híbrido,1.8,115347.0,4,Automatico,Dianteira,4-5,Cinza,0,392.0,5,2022-06-20,Não,FM,0,8,14418.375,195,0
585.0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,114526.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,1,2020-10-28,Não,AM/FM,9,10,11452.6,795,0
1024.0,FORD,Fusion,2010,Sedan,Sim,Híbrido,2.5,46837.0,4,Automatico,Dianteira,4-5,Prata,12,392.0,1,2022-08-24,Sim,AM,10,13,3602.846153846154,130,0
779.0,TOYOTA,Camry,2013,Sedan,Sim,Híbrido,2.5,232032.0,4,Automatico,Dianteira,4-5,Prata,12,392.0,1,2020-11-21,Não,FM,9,10,23203.2,771,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,5,2022-05-19,Sim,AM/FM,7,11,28579.363636363636,227,0
585.0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,154172.90812174347,4,Automatico,Dianteira,4-5,Branco,12,392.0,3,2020-04-04,Não,AM/FM,10,10,15417.290812174348,1002,1
308.0,TOYOTA,Prius,2014,Hatchback,Sim,Híbrido,1.8,110112.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,2,2021-11-24,Não,AM/FM,1,9,12234.666666666666,403,0
707.0,KIA,Avella,2011,Cupê,Sim,Gasolina,2.0,226544.0,4,Automatico,Dianteira,2-3,Prata,12,392.0,5,2021-05-01,Sim,AM,4,12,18878.666666666668,610,0
777.0,TOYOTA,Camry,2014,Sedan,Sim,Gasolina,2.5,140858.13864612684,4,Automatico,Dianteira,4-5,Cinza,12,392.0,2,2020-06-11,Não,AM/FM,6,9,15650.904294014093,934,1
585.0,HONDA,Civic,2013,Sedan,Sim,Gasolina,1.8,162520.0,4,Automatico,Dianteira,4-5,Preto,12,392.0,1,2020-09-11,Não,AM,6,10,16252.0,842,0
891.0,MERCEDES-BENZ,CLA 250,2016,Sedan,Sim,Gasolina,2.0,55718.0,4,Automatico,4x4,4-5,Branco,12,392.0,1,2022-11-29,Não,AM/FM,9,7,7959.714285714285,33,0
781.0,VOLKSWAGEN,Jetta,2012,Sedan,Sim,Diesel,2.5,162987.0,5,Automatico,Dianteira,4-5,Cinza,12,392.0,4,2021-05-25,Sim,FM,4,11,14817.0,586,0
831.0,HYUNDAI,Sonata,2011,Sedan,Sim,Híbrido,2.4,194140.9199232012,4,Automatico,Dianteira,4-5,Prata,0,392.0,3,2022-12-09,Sim,FM,10,12,16178.4099936001,23,1
585.0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,114526.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,3,2020-09-14,Sim,AM,0,10,11452.6,839,0
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,267165.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,5,2021-07-25,Não,AM,4,13,20551.153846153848,525,0
690.0,LEXUS,RX 450,2016,SUV,Sim,Híbrido,3.5,59264.97169289077,6,Automatico,4x4,4-5,Branco,12,392.0,4,2022-03-14,Sim,FM,9,7,8466.424527555824,293,1
919.0,BMW,X5,2012,SUV,Sim,Diesel,3.0,296395.0,6,Automatico,4x4,4-5,Cinza,0,392.0,2,2021-03-28,Não,FM,6,11,26945.0,644,0
394.0,TOYOTA,Camry,2014,Cupê,Sim,Híbrido,2.5,374808.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,4,2021-06-26,Não,FM,6,9,41645.333333333336,554,0
585.0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,114526.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,4,2020-01-19,Não,AM,5,10,11452.6,1078,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,4,2020-08-31,Não,AM,0,11,28579.363636363636,853,0
579.0,TOYOTA,Camry,2017,Sedan,Sim,Híbrido,2.5,61939.0,4,Automatico,Dianteira,4-5,Preto,0,392.0,3,2022-05-07,Não,AM,3,6,10323.166666666666,239,0
640.0,FORD,Fusion,2013,Sedan,Sim,Híbrido,2.0,215965.0,4,Automatico,Dianteira,4-5,Preto,0,392.0,1,2020-03-30,Sim,AM,0,10,21596.5,1007,0
585.0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,114526.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,1,2022-08-17,Sim,FM,4,10,11452.6,137,0
810.0,CHEVROLET,Cruze,2016,Sedan,Sim,Gasolina,1.8,107846.0,4,Automatico,Dianteira,4-5,Preto,12,392.0,1,2022-11-15,Sim,AM/FM,8,7,15406.57142857143,47,0
690.0,LEXUS,RX 450,2016,SUV,Sim,Híbrido,3.5,27038.0,6,Automatico,4x4,4-5,Branco,12,392.0,1,2022-05-29,Sim,AM,1,7,3862.5714285714284,217,0
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,267165.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,5,2021-06-09,Não,AM/FM,7,13,20551.153846153848,571,0
1055.0,MERCEDES-BENZ,C 300,2013,Sedan,Sim,Gasolina,3.5,186093.0,6,Automatico,4x4,4-5,Preto,12,392.0,4,2020-04-20,Não,AM/FM,2,10,18609.3,986,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,164995.4971188057,4,Automatico,Dianteira,4-5,Cinza,12,392.0,5,2021-09-26,Sim,AM,8,11,14999.590647164156,462,1
919.0,BMW,X5,2012,SUV,Sim,Diesel,3.0,296395.0,6,Automatico,4x4,4-5,Cinza,0,392.0,5,2020-08-23,Sim,FM,2,11,26945.0,861,0
394.0,TOYOTA,Camry,2014,Cupê,Sim,Híbrido,2.5,374808.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,5,2020-08-21,Não,AM/FM,10,9,41645.333333333336,863,0
994.0,HONDA,Civic,2008,Sedan,Sim,Gasolina,1.8,233728.0,4,Automatico,Dianteira,4-5,Prata,12,392.0,1,2020-08-15,Sim,AM,1,15,15581.866666666667,869,0
1017.0,MERCEDES-BENZ,A 140,2017,SUV,Sim,Gasolina,2.0,38918.0,4,Automatico,4x4,4-5,Branco,12,392.0,1,2020-09-15,Não,FM,3,6,6486.333333333333,838,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Sim,Gasolina,2.0,51736.90624958061,4,Automatico,Traseira,4-5,Preto,12,392.0,5,2022-04-28,Sim,AM,3,6,8622.817708263434,248,1
640.0,FORD,Escape,2013,SUV,Sim,Gasolina,2.0,69813.0,4,Automatico,Dianteira,4-5,Verde,12,392.0,5,2020-09-08,Não,AM/FM,9,10,6981.3,845,0
645.0,TOYOTA,Prius,2011,SUV,Sim,Híbrido,1.8,146184.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,5,2020-12-28,Não,FM,5,12,12182.0,734,0
831.0,HYUNDAI,Tucson,2011,SUV,Sim,Gasolina,2.4,179746.0,4,Automatico,Dianteira,4-5,Branco,0,392.0,2,2020-12-05,Não,AM/FM,7,12,14978.833333333334,757,0
585.0,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,149100.63122608387,4,Automatico,Dianteira,4-5,Branco,12,392.0,4,2021-03-12,Sim,AM,9,10,14910.063122608388,660,1
1091.0,TOYOTA,RAV 4,2016,SUV,Sim,Gasolina,2.5,95952.59800008539,4,Automatico,4x4,4-5,Vermelho,12,392.0,5,2022-12-05,Sim,AM/FM,8,7,13707.5140000122,27,1
639.0,MERCEDES-BENZ,CLA 250,2014,Sedan,Sim,Gasolina,2.0,151334.0,4,Automatico,Dianteira,4-5,Vermelho,12,392.0,5,2021-07-20,Sim,AM/FM,2,9,16814.88888888889,530,0
831.0,HYUNDAI,Tucson,2011,SUV,Sim,Gasolina,2.4,179746.0,4,Automatico,Dianteira,4-5,Branco,0,392.0,2,2022-10-06,Sim,FM,1,12,14978.833333333334,87,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,2,2022-02-17,Não,FM,1,11,28579.363636363636,318,0
1018.0,AUDI,Q7,2011,SUV,Sim,Diesel,3.0,232554.0,6,Automatico,4x4,4-5,Prata,0,392.0,5,2022-04-08,Sim,FM,0,12,19379.5,268,0
1017.0,FORD,Escape,2017,SUV,Sim,Gasolina,2.0,110702.0,4,Automatico,Dianteira,4-5,Preto,12,392.0,3,2020-10-11,Sim,FM,4,6,18450.333333333332,812,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Sim,Gasolina,2.0,47463.913122151826,4,Automatico,Traseira,4-5,Preto,12,392.0,1,2022-04-14,Sim,AM,8,6,7910.652187025305,262,1
690.0,LEXUS,RX 400,2016,SUV,Sim,Híbrido,3.5,27038.0,6,Automatico,4x4,4-5,Branco,12,392.0,4,2020-05-02,Sim,AM,3,7,3862.5714285714284,974,0
831.0,HYUNDAI,Sonata,2011,Sedan,Sim,Híbrido,2.4,197330.8281201965,4,Automatico,Dianteira,4-5,Prata,0,392.0,1,2021-01-24,Sim,AM,6,12,16444.23567668304,707,1
1514.0,LEXUS,GX 470,2011,Sedan,Sim,Gasolina,4.6,202048.0,8,Automatico,4x4,4-5,Branco,0,392.0,3,2022-05-13,Não,AM,3,12,16837.333333333332,233,0
810.0,HYUNDAI,Elantra,2016,Sedan,Sim,Gasolina,1.8,148210.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,1,2022-11-22,Sim,FM,9,7,21172.85714285714,40,0
640.0,FORD,Fusion,2013,Sedan,Sim,Híbrido,2.0,128341.0,4,Automatico,Dianteira,4-5,Preto,0,392.0,1,2022-06-21,Não,AM/FM,4,10,12834.1,194,0
831.0,HYUNDAI,Sonata,2011,Sedan,Sim,Híbrido,2.4,188803.41100585705,4,Automatico,Dianteira,4-5,Prata,0,392.0,3,2021-11-01,Não,AM,4,12,15733.61758382142,426,1
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,4,2022-03-05,Não,FM,3,11,28579.363636363636,302,0
831.0,KIA,Optima,2011,Sedan,Sim,Híbrido,2.4,183721.01016363353,4,Automatico,Dianteira,4-5,Preto,12,392.0,5,2020-07-19,Não,AM,7,12,15310.084180302794,896,1
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,196738.09574327015,4,Automatico,Dianteira,4-5,Prata,12,392.0,3,2020-05-05,Sim,AM/FM,4,13,15133.699672559243,971,1
836.0,KIA,Avella,2010,Sedan,Sim,Gasolina,2.0,271776.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,1,2021-11-03,Não,AM,0,13,20905.846153846152,424,0
1514.0,LEXUS,GX 470,2011,Sedan,Sim,Gasolina,4.6,202048.0,8,Automatico,4x4,4-5,Branco,0,392.0,5,2020-02-11,Sim,AM/FM,0,12,16837.333333333332,1055,0
690.0,LEXUS,RX 450,2016,SUV,Sim,Híbrido,3.5,27038.0,6,Automatico,4x4,4-5,Branco,12,392.0,2,2021-01-27,Sim,FM,0,7,3862.5714285714284,704,0
738.0,CHEVROLET,1500,2017,SUV,Sim,Gasolina,1.4,96792.0,4,Automatico,Dianteira,4-5,Preto,12,392.0,3,2021-11-16,Não,AM,4,6,16132.0,411,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,29675.0,6,Automatico,4x4,4-5,Preto,12,392.0,2,2021-01-13,Não,AM/FM,6,9,3297.222222222222,718,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Sim,Gasolina,2.0,47831.54419084094,4,Automatico,Traseira,4-5,Preto,12,392.0,3,2022-11-09,Não,FM,6,6,7971.924031806823,53,1
353.0,LEXUS,CT 200h,2015,Hatchback,Sim,Híbrido,1.8,115347.0,4,Automatico,Dianteira,4-5,Cinza,0,392.0,3,2022-08-02,Sim,AM,7,8,14418.375,152,0
917.0,BMW,X5,2013,SUV,Sim,Gasolina,3.0,160813.0,6,Automatico,4x4,4-5,Branco,12,392.0,4,2022-11-20,Sim,AM,1,10,16081.3,42,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,3,2020-09-22,Não,AM,6,11,28579.363636363636,831,0
761.0,TOYOTA,Prius,2010,Hatchback,Sim,Híbrido,1.8,267165.0,4,Automatico,Dianteira,4-5,Branco,12,392.0,5,2021-07-17,Não,AM,2,13,20551.153846153848,533,0
781.0,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,171684.95845092813,4,Automatico,Dianteira,4-5,Cinza,12,392.0,5,2020-05-10,Sim,AM/FM,7,11,15607.723495538921,966,1
585.0,HYUNDAI,Elantra,2013,Sedan,Sim,Gasolina,1.8,156326.0,4,Automatico,Dianteira,4-5,Cinza,12,392.0,4,2021-05-27,Não,FM,9,10,15632.6,584,0
0.0,MERCEDES-BENZ,G 55 AMG,2005,SUV,Sim,Gasolina,5.5,161440.90421480907,8,Tiptronic,4x4,4-5,Prata,8,399.0,2,2021-10-07,Não,AM,3,18,8968.939123044947,451,1
1292.0,AUDI,Q5,2016,SUV,Sim,Diesel,3.0,89564.39590577412,6,Automatico,4x4,4-5,Branco,12,470.0,1,2020-02-08,Sim,AM,3,7,12794.913700824874,1058,1
1053.0,MERCEDES-BENZ,C 300,2014,Sedan,Sim,Gasolina,3.5,189800.0,6,Automatico,4x4,4-5,Vermelho,12,470.0,4,2022-12-25,Não,FM,1,9,21088.88888888889,7,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Sim,Diesel,3.5,224592.67902136047,6,Automatico,4x4,4-5,Preto,12,470.0,4,2022-08-14,Sim,AM,2,13,17276.359924720036,140,1
1901.0,CHEVROLET,Malibu,2008,Sedan,Sim,Gasolina,3.6,260349.0,6,Automatico,Dianteira,4-5,Preto,12,470.0,1,2021-11-16,Não,FM,2,15,17356.6,411,0
1018.0,MERCEDES-BENZ,ML 350,2011,SUV,Sim,Diesel,3.0,238555.2596045674,6,Automatico,4x4,4-5,Prata,12,470.0,4,2020-06-17,Não,FM,0,12,19879.604967047282,928,1
1399.0,LEXUS,RX 350,2010,SUV,Sim,Gasolina,3.5,138070.0,6,Automatico,4x4,4-5,Preto,12,470.0,5,2020-01-21,Sim,AM,2,13,10620.76923076923,1076,0
473.0,CHEVROLET,Cruze,2014,Sedan,Sim,Gasolina,1.4,94817.66955185626,4,Automatico,Dianteira,4-5,Preto,12,470.0,3,2021-02-25,Não,AM/FM,8,9,10535.296616872918,675,1
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,69918.0,8,Automatico,4x4,4-5,Branco,0,470.0,5,2020-04-12,Sim,AM/FM,10,6,11653.0,994,0
751.0,CHEVROLET,Captiva,2013,SUV,Sim,Gasolina,2.4,236267.0,4,Automatico,Dianteira,4-5,Cinza,12,470.0,3,2022-11-29,Não,AM/FM,7,10,23626.7,33,0
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,69918.0,8,Automatico,4x4,4-5,Branco,0,470.0,2,2021-11-20,Não,AM,4,6,11653.0,407,0
586.0,TOYOTA,Prius,2012,Hatchback,Sim,Híbrido,1.8,373634.0,4,Automatico,Dianteira,4-5,Branco,12,470.0,5,2022-01-23,Não,AM,6,11,33966.72727272727,343,0
753.0,HYUNDAI,Sonata,2012,SUV,Sim,Híbrido,2.4,123862.0,4,Automatico,Dianteira,4-5,Branco,0,470.0,4,2021-11-22,Sim,FM,5,11,11260.181818181818,405,0
1273.0,MERCEDES-BENZ,ML 350,2015,SUV,Sim,Gasolina,3.5,82819.0,6,Automatico,4x4,4-5,Prata,12,470.0,4,2020-11-29,Sim,AM/FM,7,8,10352.375,763,0
583.0,NISSAN,Juke,2011,SUV,Sim,Gasolina,1.6,123245.40853936467,4,Automatico,Dianteira,4-5,Preto,0,470.0,3,2020-02-10,Sim,FM,3,12,10270.450711613723,1056,1
585.0,LEXUS,CT 200h,2013,Hatchback,Sim,Híbrido,1.8,154059.0,4,Automatico,Dianteira,4-5,Cinza,0,470.0,1,2020-07-22,Sim,AM/FM,10,10,15405.9,893,0
645.0,LEXUS,CT 200h,2011,Hatchback,Sim,Híbrido,1.8,32974.0,4,Automatico,Dianteira,4-5,Prata,0,470.0,3,2020-07-22,Sim,FM,10,12,2747.8333333333335,893,0
586.0,TOYOTA,Prius,2012,Hatchback,Sim,Híbrido,1.8,160257.71970717976,4,Automatico,Dianteira,4-5,Branco,12,470.0,4,2020-06-26,Sim,AM,9,11,14568.883609743614,919,1
891.0,AUDI,A3,2016,Sedan,Sim,Gasolina,2.0,70414.0,4,Automatico,4x4,4-5,Branco,12,470.0,4,2022-08-27,Sim,AM/FM,3,7,10059.142857142857,127,0
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,69918.0,8,Automatico,4x4,4-5,Branco,0,470.0,2,2022-08-10,Não,AM/FM,6,6,11653.0,144,0
1325.0,TOYOTA,Camry,2019,Sedan,Sim,Gasolina,2.5,20897.30950798107,4,Automatico,Dianteira,4-5,Prata,12,470.0,4,2020-09-16,Não,FM,3,4,5224.3273769952675,837,1
645.0,LEXUS,CT 200h,2011,Hatchback,Sim,Híbrido,1.8,32974.0,4,Automatico,Dianteira,4-5,Prata,0,470.0,2,2021-12-05,Sim,FM,6,12,2747.8333333333335,392,0
934.0,NISSAN,Rogue,2015,SUV,Sim,Gasolina,2.5,81685.0,4,Automatico,4x4,4-5,Branco,12,470.0,1,2020-08-12,Sim,FM,9,8,10210.625,872,0
1750.0,TOYOTA,Highlander,2008,SUV,Sim,Híbrido,3.3,182024.0,6,Automatico,4x4,4-5,Preto,12,470.0,1,2020-03-04,Sim,AM/FM,7,15,12134.933333333332,1033,0
629.0,FORD,Fiesta,2015,Sedan,Sim,Gasolina,1.6,111374.0,4,Automatico,Dianteira,4-5,Azul,12,470.0,2,2022-04-01,Sim,AM,8,8,13921.75,275,0
1750.0,TOYOTA,Highlander,2008,SUV,Sim,Híbrido,3.3,182024.0,6,Automatico,4x4,4-5,Preto,12,470.0,5,2022-04-09,Não,AM/FM,2,15,12134.933333333332,267,0
586.0,TOYOTA,Prius,2012,Hatchback,Sim,Híbrido,1.8,373634.0,4,Automatico,Dianteira,4-5,Branco,12,470.0,1,2022-06-03,Sim,AM/FM,10,11,33966.72727272727,212,0
2225.0,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,70526.26024710073,8,Automatico,4x4,4-5,Branco,0,470.0,1,2021-07-07,Não,AM/FM,10,6,11754.37670785012,543,1
862.0,TOYOTA,Camry,2011,Sedan,Sim,Gasolina,2.5,214432.0,4,Automatico,Dianteira,4-5,Azul,12,470.0,3,2021-01-02,Não,FM,7,12,17869.333333333332,729,0
